player_id,total_playtime_hours,number_of_sessions,avg_session_time_minutes,purchases_made,level_achieved,days_since_last_login,churned
player_11407,10.23,47,40.13,5,13,28,1
player_11408,54.72,45,53.06,2,57,46,1
player_11409,17.17,50,50.63,0,66,45,0
player_11410,18.96,57,45.65,2,91,15,1
player_11411,15.22,45,48.98,3,62,50,1
player_11412,92.9,34,42.56,0,14,17,1
player_11413,21.91,57,43.56,4,36,20,0
player_11414,38.0,36,50.28,1,47,56,1
player_11415,3.09,48,32.77,2,37,32,1
player_11416,1.18,47,35.5,2,85,19,1
player_11417,10.52,49,49.74,2,91,25,0
player_11418,66.0,52,53.84,1,38,29,0
player_11419,36.13,43,49.53,3,6,37,1
player_11420,99.43,51,41.29,3,33,58,1
player_11421,73.16,53,44.54,2,12,50,0
player_11422,15.56,53,31.12,2,94,19,0
player_11423,27.73,49,48.14,3,9,4,1
player_11424,81.39,63,36.85,4,55,57,1
player_11425,25.51,54,32.87,0,41,54,1
player_11426,53.27,43,59.08,5,14,59,0
player_11427,8.64,53,46.1,1,11,34,0
player_11428,41.47,36,35.54,5,51,16,0
player_11429,31.44,48,37.42,0,10,6,0
player_11430,15.74,63,46.32,4,3,59,1
player_11431,28.54,36,32.2,2,20,13,0
player_11432,40.84,37,57.79,2,27,18,0
player_11433,64.3,50,22.91,2,34,33,0
player_11434,94.33,38,42.23,2,61,21,0
player_11435,58.37,54,44.8,2,67,41,0
player_11436,76.02,60,41.69,2,86,36,0
player_11437,13.74,50,52.51,4,43,12,0
player_11438,11.59,48,48.48,1,61,39,1
player_11439,48.58,40,41.16,0,18,32,1
player_11440,9.31,46,37.96,3,2,29,0
player_11441,26.38,45,38.53,4,73,5,0
player_11442,57.47,47,50.41,1,73,59,0
player_11443,84.76,49,37.84,1,21,51,1
player_11444,42.31,44,69.36,1,43,6,1
player_11445,12.59,40,49.21,4,52,46,1
player_11446,32.62,49,45.93,3,85,58,1
player_11447,35.67,48,43.99,3,52,15,1
player_11448,17.52,42,34.55,2,64,26,1
player_11449,6.56,50,52.76,2,41,24,0
player_11450,58.41,54,33.16,0,47,10,0
player_11451,27.0,65,61.55,3,87,14,1
player_11452,52.7,52,54.79,1,73,31,0
player_11453,39.27,51,51.6,4,82,59,1
player_11454,27.13,55,52.91,4,42,23,1
player_11455,24.04,38,48.19,2,86,48,0
player_11456,30.68,53,46.34,2,76,47,1
player_11457,48.31,56,41.85,3,47,39,1
player_11458,2.08,51,42.96,5,38,33,1
player_11459,47.36,59,39.12,1,72,54,1
player_11460,44.68,47,46.77,2,67,56,1
player_11461,58.03,49,63.15,2,22,41,0
player_11462,87.85,54,49.93,2,43,54,1
player_11463,17.96,39,33.24,0,1,1,1
player_11464,7.84,56,57.6,2,39,28,1
player_11465,37.57,41,33.45,1,97,46,0
player_11466,35.3,49,57.47,1,55,42,1
player_11467,24.54,41,48.0,2,53,55,0
player_11468,45.72,54,47.47,3,34,25,1
player_11469,19.14,43,56.38,3,80,38,1
player_11470,27.25,29,59.81,2,33,48,1
player_11471,47.26,51,42.04,2,30,29,0
player_11472,24.95,62,26.88,1,31,47,1
player_11473,35.38,49,52.54,2,80,33,1
player_11474,25.1,59,35.04,2,96,50,0
player_11475,12.84,46,37.14,0,69,12,1
player_11476,57.46,53,48.03,0,47,34,1
player_11477,53.89,44,40.65,2,78,28,1
player_11478,52.69,62,38.06,0,61,34,1
player_11479,29.01,43,41.12,3,60,5,1
player_11480,60.61,54,56.89,2,32,1,0
player_11481,62.5,43,40.01,1,77,30,0
player_11482,80.7,58,45.27,0,73,29,1
player_11483,29.44,45,57.16,1,90,31,1
player_11484,37.13,42,42.63,0,68,31,0
player_11485,12.76,50,35.14,1,18,38,1
player_11486,87.74,41,42.18,3,56,45,0
player_11487,25.54,60,24.81,1,10,36,0
player_11488,9.68,46,46.16,4,94,43,1
player_11489,82.3,50,41.32,1,39,35,0
player_11490,28.58,49,33.84,1,52,21,1
player_11491,111.08,39,67.98,2,3,26,0
player_11492,33.58,51,34.75,1,75,37,0
player_11493,17.43,47,55.29,2,84,29,1
player_11494,58.95,49,51.49,1,51,24,1
player_11495,27.2,68,40.87,1,63,32,0
player_11496,51.32,65,50.08,3,73,48,0
player_11497,18.34,56,41.48,0,48,49,0
player_11498,47.34,35,40.75,3,80,14,0
player_11499,23.79,54,41.79,5,100,14,0
player_11500,56.27,37,52.63,3,6,5,0
player_11501,30.62,45,47.88,3,39,12,0
player_11502,37.09,48,47.79,2,62,46,0
player_11503,26.79,49,27.81,1,98,38,1
player_11504,31.64,55,48.81,1,53,32,0
player_11505,55.56,56,33.95,4,96,3,1
player_11506,12.52,53,34.18,0,64,9,0
player_11507,40.51,55,44.4,3,93,58,1
player_11508,149.47,43,61.52,3,39,27,0
player_11509,74.51,58,49.92,5,99,11,0
player_11510,29.01,51,32.21,2,95,36,0
player_11511,35.54,56,67.33,3,12,44,0
player_11512,22.49,48,34.95,2,15,0,0
player_11513,50.08,49,55.87,2,11,38,1
player_11514,9.86,62,59.13,3,100,24,1
player_11515,23.75,47,46.79,1,90,58,1
player_11516,17.42,42,32.26,3,70,33,1
player_11517,23.2,66,46.39,1,76,20,0
player_11518,39.01,50,44.22,5,99,24,1
player_11519,2.51,45,25.89,0,39,0,0
player_11520,25.9,59,41.7,0,27,28,0
player_11521,21.58,40,32.07,2,85,47,1
player_11522,64.4,57,44.72,0,21,11,0
player_11523,14.68,44,52.12,0,68,34,0
player_11524,39.48,41,43.11,1,57,38,1
player_11525,29.07,54,56.84,1,86,56,1
player_11526,67.67,43,49.88,5,92,48,1
player_11527,61.4,57,35.87,2,96,28,0
player_11528,97.81,42,38.09,3,56,28,0
player_11529,69.33,44,57.61,1,12,28,0
player_11530,41.6,50,42.85,1,20,59,0
player_11531,58.5,29,72.52,0,91,26,0
player_11532,26.98,54,33.62,2,68,49,0
player_11533,36.1,47,56.39,0,71,52,0
player_11534,37.3,46,27.56,1,39,59,1
player_11535,15.4,53,13.24,2,68,57,1
player_11536,66.03,61,49.75,3,13,30,0
player_11537,83.63,42,22.89,0,38,30,1
player_11538,29.41,49,58.29,0,48,5,0
player_11539,31.2,59,57.7,2,25,53,0
player_11540,19.16,44,37.68,3,70,37,1
player_11541,11.33,51,39.98,2,1,48,1
player_11542,54.08,41,22.86,3,36,32,1
player_11543,12.1,57,28.79,3,93,9,1
player_11544,11.45,49,33.33,0,53,52,1
player_11545,51.71,50,32.72,1,73,47,1
player_11546,37.71,45,46.81,3,15,20,0
player_11547,54.3,51,60.57,3,6,36,1
player_11548,17.18,55,41.08,3,72,39,0
player_11549,106.21,47,44.49,1,44,50,1
player_11550,14.96,56,47.53,2,46,23,1
player_11551,21.57,47,33.69,0,61,48,0
player_11552,17.82,46,46.23,1,16,47,1
player_11553,104.17,53,38.34,0,97,14,1
player_11554,24.06,49,61.74,1,79,1,0
player_11555,13.87,56,40.36,1,14,38,1
player_11556,143.17,47,48.34,2,78,34,1
player_11557,93.13,59,43.04,1,79,0,0
player_11558,75.45,63,41.19,1,9,47,1
player_11559,89.6,55,49.31,3,87,46,0
player_11560,14.39,64,40.57,2,78,48,0
player_11561,97.91,42,43.35,0,11,10,0
player_11562,27.85,51,41.63,1,38,1,1
player_11563,42.83,55,66.53,3,78,45,1
player_11564,32.46,43,43.59,5,10,30,0
player_11565,83.13,49,52.17,3,21,10,1
player_11566,2.17,59,37.92,0,18,41,0
player_11567,12.52,54,41.89,2,28,25,1
player_11568,89.5,41,55.69,2,61,4,0
player_11569,19.43,61,47.8,0,52,37,0
player_11570,81.05,54,63.6,4,73,22,1
player_11571,18.6,55,39.69,1,92,28,1
player_11572,27.02,50,64.11,1,93,50,1
player_11573,111.84,44,44.56,1,52,13,0
player_11574,58.13,51,43.84,2,11,47,0
player_11575,38.23,52,49.39,0,84,25,1
player_11576,48.68,47,42.88,1,41,43,1
player_11577,69.53,56,53.91,2,10,37,0
player_11578,36.57,46,43.64,4,67,34,1
player_11579,51.58,56,39.06,0,52,55,0
player_11580,145.08,48,44.43,1,28,47,0
player_11581,13.39,67,22.02,3,53,3,1
player_11582,37.93,46,38.62,2,88,32,0
player_11583,22.41,44,49.84,1,34,32,1
player_11584,15.69,48,57.96,1,94,25,0
player_11585,37.61,60,53.38,2,11,48,1
player_11586,15.98,46,46.87,4,64,45,1
player_11587,13.93,47,45.25,0,19,27,1
player_11588,30.77,42,42.09,3,27,24,0
player_11589,50.49,56,44.33,3,46,35,1
player_11590,47.66,37,51.07,1,38,14,0
player_11591,31.27,50,37.33,4,41,53,1
player_11592,9.81,47,44.5,3,3,3,0
player_11593,9.24,46,55.1,1,59,35,0
player_11594,43.85,49,52.86,0,16,9,1
player_11595,19.9,57,48.63,1,10,55,1
player_11596,39.57,46,35.52,2,74,5,1
player_11597,35.77,50,55.22,3,45,47,1
player_11598,5.03,40,25.03,3,2,1,0
player_11599,90.63,53,38.21,2,70,14,0
player_11600,9.12,51,47.97,1,42,25,1
player_11601,27.64,64,53.34,2,20,36,1
player_11602,10.99,67,40.15,2,59,58,0
player_11603,19.51,58,49.68,1,33,18,0
player_11604,21.53,62,34.7,3,52,1,0
player_11605,23.31,50,49.01,5,99,30,1
player_11606,28.27,60,55.8,0,34,37,1
player_11607,103.87,57,44.42,1,83,52,0
player_11608,15.14,51,59.96,2,82,13,0
player_11609,51.77,35,48.47,1,55,35,1
player_11610,75.05,45,52.49,5,1,10,1
player_11611,47.97,57,47.66,3,8,23,0
player_11612,85.75,51,23.79,3,13,14,0
player_11613,48.3,53,56.77,2,97,10,1
player_11614,47.27,41,51.01,3,56,22,1
player_11615,76.53,45,46.46,5,73,25,0
player_11616,42.55,64,33.25,3,89,55,1
player_11617,75.32,47,44.59,1,93,25,0
player_11618,42.44,53,41.69,0,39,30,0
player_11619,74.4,43,25.8,3,22,38,1
player_11620,97.32,43,66.17,0,59,21,1
player_11621,24.9,57,57.75,1,99,26,1
player_11622,22.02,50,37.14,1,13,55,1
player_11623,85.62,58,38.21,5,84,20,1
player_11624,73.41,47,47.3,4,17,17,0
player_11625,5.99,63,53.21,3,68,41,1
player_11626,39.94,56,43.56,2,53,43,0
player_11627,111.25,46,48.62,1,6,20,0
player_11628,12.47,41,38.29,2,22,26,0
player_11629,10.86,56,37.11,2,30,12,0
player_11630,18.96,49,39.96,3,19,45,1
player_11631,23.59,54,39.76,3,78,43,1
player_11632,7.21,46,30.51,4,90,28,0
player_11633,12.62,53,45.7,3,12,20,1
player_11634,6.54,42,59.01,1,43,38,1
player_11635,38.97,56,34.46,3,1,33,0
player_11636,38.37,54,40.13,4,78,31,0
player_11637,86.13,48,38.13,0,46,15,0
player_11638,41.35,41,34.0,1,18,58,0
player_11639,51.09,43,15.46,3,41,23,0
player_11640,55.01,51,37.73,1,94,29,0
player_11641,14.58,50,38.34,1,66,46,0
player_11642,13.0,55,55.02,2,85,26,1
player_11643,11.23,62,44.94,5,99,31,0
player_11644,23.53,50,53.84,2,34,27,1
player_11645,21.93,57,45.11,4,57,38,0
player_11646,35.22,45,41.98,0,25,36,0
player_11647,58.06,53,63.53,1,65,28,1
player_11648,51.02,59,41.1,1,57,40,0
player_11649,21.77,40,45.61,3,67,33,0
player_11650,18.63,49,39.97,2,2,26,1
player_11651,20.69,54,39.97,1,48,47,0
player_11652,23.05,57,56.05,0,15,54,1
player_11653,8.55,52,45.66,2,100,22,1
player_11654,41.79,53,35.02,1,42,3,1
player_11655,111.66,46,47.49,1,62,9,0
player_11656,33.79,46,55.33,1,34,46,1
player_11657,34.98,48,38.29,1,38,58,1
player_11658,46.32,53,38.3,1,20,5,0
player_11659,12.3,46,38.63,0,43,59,1
player_11660,19.15,39,42.58,1,3,13,0
player_11661,20.91,51,49.61,1,54,8,0
player_11662,11.78,64,45.41,1,58,53,0
player_11663,96.58,48,47.12,1,20,2,1
player_11664,56.89,34,58.8,2,43,33,1
player_11665,59.8,56,46.43,1,90,29,0
player_11666,25.35,41,52.78,1,89,35,1
player_11667,37.11,48,39.57,1,27,19,0
player_11668,23.61,61,50.15,0,57,24,1
player_11669,27.99,56,48.18,2,77,41,0
player_11670,35.12,44,42.34,4,62,46,1
player_11671,29.33,51,48.07,0,9,34,1
player_11672,34.79,38,29.82,3,74,13,1
player_11673,7.48,46,49.89,1,62,23,1
player_11674,12.54,43,31.87,1,38,34,1
player_11675,23.54,56,58.2,0,40,19,0
player_11676,26.98,57,43.18,2,54,1,1
player_11677,26.98,56,37.58,1,40,25,1
player_11678,49.91,61,52.58,3,61,59,1
player_11679,40.1,56,48.95,2,66,11,1
player_11680,44.65,60,45.1,4,39,45,0
player_11681,20.63,49,18.28,3,24,33,1
player_11682,14.45,53,54.94,5,5,5,0
player_11683,28.79,52,45.94,1,74,5,0
player_11684,54.08,41,39.52,3,89,16,1
player_11685,93.86,57,35.34,0,77,10,1
player_11686,21.16,61,57.68,3,73,8,1
player_11687,93.71,38,48.75,0,79,51,1
player_11688,13.07,44,61.52,2,54,16,1
player_11689,8.18,42,58.0,0,64,40,1
player_11690,26.34,61,47.2,2,39,1,0
player_11691,14.51,48,49.53,1,42,51,1
player_11692,18.47,55,30.21,3,13,8,0
player_11693,63.63,51,52.1,1,90,45,1
player_11694,59.48,51,46.7,2,39,11,1
player_11695,40.18,54,44.8,1,25,52,1
player_11696,37.87,48,40.6,3,71,39,0
player_11697,18.22,46,52.21,0,33,48,0
player_11698,29.1,57,39.93,0,47,40,1
player_11699,25.4,63,34.24,3,81,15,0
player_11700,10.13,51,35.32,4,10,0,1
player_11701,104.98,44,33.16,3,37,59,0
player_11702,25.96,49,54.64,2,83,46,1
player_11703,13.49,56,40.78,1,1,42,1
player_11704,9.17,50,44.12,1,39,45,0
player_11705,46.68,49,58.65,3,2,45,0
player_11706,99.08,49,35.36,3,67,16,0
player_11707,120.63,52,33.74,1,88,53,1
player_11708,30.59,65,46.65,3,52,0,0
player_11709,25.97,60,39.75,5,40,2,1
player_11710,35.49,49,55.18,0,68,12,1
player_11711,34.9,59,43.48,2,69,59,1
player_11712,5.01,54,37.52,2,37,16,0
player_11713,23.48,61,38.27,2,48,47,1
player_11714,42.04,46,53.25,2,43,4,1
player_11715,48.4,34,41.91,1,99,16,0
player_11716,50.97,52,48.79,2,51,28,0
player_11717,34.53,51,36.82,1,39,50,1
player_11718,12.94,57,34.95,2,76,9,0
player_11719,29.98,53,36.12,3,32,15,1
player_11720,77.32,40,37.8,2,11,47,1
player_11721,44.31,48,50.72,1,75,39,1
player_11722,26.84,44,30.55,3,71,48,0
player_11723,127.93,49,33.55,7,9,28,0
player_11724,35.9,45,51.16,0,37,12,0
player_11725,29.61,42,49.41,3,73,58,1
player_11726,54.13,56,50.73,1,22,20,0
player_11727,11.77,50,33.14,3,69,19,0
player_11728,25.93,47,44.64,2,8,12,1
player_11729,30.14,52,28.66,3,8,41,1
player_11730,6.97,65,30.68,1,87,30,0
player_11731,38.43,56,41.25,3,32,13,1
player_11732,48.23,53,47.64,1,25,10,0
player_11733,21.65,58,55.31,5,20,58,1
player_11734,56.04,48,40.78,2,49,31,0
player_11735,69.61,46,49.94,2,59,42,1
player_11736,75.59,46,35.8,0,14,44,1
player_11737,13.34,46,58.91,3,8,52,1
player_11738,37.35,64,52.52,2,30,34,0
player_11739,51.96,41,37.68,0,75,19,1
player_11740,37.26,49,40.8,2,84,13,0
player_11741,66.29,49,47.25,3,3,33,1
player_11742,39.56,56,39.75,1,67,41,1
player_11743,12.95,58,34.37,1,41,36,1
player_11744,67.11,52,47.97,2,35,8,0
player_11745,36.39,50,45.22,2,51,18,1
player_11746,95.8,45,39.28,2,64,11,0
player_11747,13.03,44,47.13,2,21,39,1
player_11748,36.89,50,29.77,1,73,51,1
player_11749,91.08,45,48.78,2,72,49,1
player_11750,40.21,48,46.93,2,61,59,1
player_11751,58.36,46,36.03,2,99,59,0
player_11752,71.34,60,26.65,3,41,23,1
player_11753,35.27,44,50.11,3,2,18,1
player_11754,16.9,60,37.23,1,55,32,1
player_11755,63.58,63,50.54,3,59,52,1
player_11756,30.48,46,53.77,1,71,7,1
player_11757,4.65,53,64.41,1,17,30,0
player_11758,80.0,49,26.51,1,12,1,0
player_11759,103.83,44,52.19,2,2,3,0
player_11760,20.81,48,36.44,1,37,33,0
player_11761,34.1,56,50.78,0,83,34,1
player_11762,109.68,57,47.19,0,38,30,0
player_11763,92.31,61,60.69,1,26,59,0
player_11764,52.07,52,49.26,2,30,53,0
player_11765,86.51,51,57.65,1,39,37,1
player_11766,28.94,46,45.02,1,53,2,0
player_11767,9.88,60,36.08,0,9,37,0
player_11768,75.08,47,68.78,2,18,19,0
player_11769,33.27,44,48.37,0,38,47,0
player_11770,7.61,47,41.06,1,71,59,0
player_11771,21.45,52,39.11,5,78,44,1
player_11772,28.02,54,54.81,3,6,45,1
player_11773,30.7,51,23.99,3,96,59,1
player_11774,18.63,51,31.35,1,87,7,1
player_11775,14.07,46,44.31,1,83,31,1
player_11776,6.63,56,23.79,1,47,57,0
player_11777,6.36,47,36.77,5,71,49,0
player_11778,32.72,43,45.09,2,12,40,0
player_11779,41.13,48,54.42,0,43,15,1
player_11780,13.75,53,54.79,2,29,35,0
player_11781,85.19,43,51.4,2,80,36,0
player_11782,24.33,53,28.33,3,40,17,0
player_11783,30.79,54,33.44,2,30,44,1
player_11784,29.34,50,42.64,0,88,10,1
player_11785,5.33,44,56.2,4,11,12,0
player_11786,66.75,56,52.01,3,80,10,1
player_11787,51.27,39,46.49,2,94,54,1
player_11788,87.07,48,24.04,2,40,33,1
player_11789,83.28,54,52.69,1,80,11,0
player_11790,46.8,56,39.3,3,97,40,0
player_11791,53.84,53,37.6,0,17,58,1
player_11792,12.89,37,52.56,0,82,7,0
player_11793,24.47,55,37.45,1,88,3,0
player_11794,29.18,45,47.22,1,31,13,0
player_11795,21.81,44,46.73,2,3,37,1
player_11796,81.95,58,63.45,2,26,23,0
player_11797,38.17,58,40.02,3,4,21,0
player_11798,17.23,46,52.87,2,1,56,1
player_11799,78.4,49,33.36,2,67,29,1
player_11800,39.12,55,46.58,2,77,10,0
player_11801,64.85,58,41.27,3,78,18,0
player_11802,12.66,49,46.5,0,20,9,0
player_11803,41.39,64,47.4,3,18,20,0
player_11804,16.54,58,57.05,4,50,5,0
player_11805,39.76,39,46.28,1,93,9,0
player_11806,51.39,52,35.86,3,82,10,0
player_11807,11.52,45,28.89,1,5,33,0
player_11808,32.37,41,39.23,1,59,43,0
player_11809,12.58,50,55.2,5,37,4,1
player_11810,67.23,57,50.71,0,50,57,1
player_11811,34.93,46,41.52,2,3,26,1
player_11812,17.18,63,39.1,2,57,53,1
player_11813,21.19,46,43.36,3,88,32,1
player_11814,23.86,47,32.85,3,95,45,0
player_11815,86.19,41,48.21,1,19,40,1
player_11816,31.51,45,48.53,2,8,35,1
player_11817,59.54,44,59.8,0,12,17,0
player_11818,32.68,45,53.09,1,21,52,1
player_11819,12.92,52,23.88,2,61,28,1
player_11820,21.03,44,55.96,6,59,23,1
player_11821,42.79,56,48.05,1,33,42,1
player_11822,5.4,37,43.06,3,32,38,1
player_11823,48.14,55,46.55,0,64,40,1
player_11824,18.75,43,47.41,5,32,4,1
player_11825,37.92,45,52.08,5,36,48,1
player_11826,21.76,50,40.2,3,31,21,1
player_11827,54.81,50,53.84,1,100,48,1
player_11828,34.48,40,72.26,1,46,52,1
player_11829,53.4,51,34.58,4,30,22,1
player_11830,6.66,46,38.44,0,33,45,1
player_11831,28.83,47,44.6,0,27,23,0
player_11832,18.45,54,30.77,2,33,9,0
player_11833,47.17,71,43.35,1,5,38,1
player_11834,66.68,47,54.58,1,54,0,1
player_11835,65.04,64,44.58,2,55,18,0
player_11836,89.31,53,32.01,2,72,15,0
player_11837,67.8,43,54.19,3,4,0,0
player_11838,28.61,34,48.18,1,98,54,1
player_11839,14.92,61,50.84,3,79,39,0
player_11840,7.19,55,51.45,2,82,32,1
player_11841,14.35,57,53.98,2,41,15,0
player_11842,5.98,55,44.83,2,13,22,0
player_11843,10.23,50,48.28,0,13,11,0
player_11844,40.44,53,49.75,4,85,11,1
player_11845,6.64,47,48.76,2,19,25,1
player_11846,44.33,42,43.7,2,97,5,0
player_11847,21.11,50,48.1,1,4,30,1
player_11848,35.62,55,30.02,1,52,46,1
player_11849,36.32,38,51.88,4,86,56,1
player_11850,89.55,47,46.18,3,1,41,1
player_11851,37.32,58,39.42,4,46,47,0
player_11852,10.69,53,28.84,2,72,37,0
player_11853,15.65,45,46.44,4,1,57,1
player_11854,36.25,65,33.56,3,52,27,1
player_11855,27.59,56,34.26,0,60,11,1
player_11856,37.52,37,23.83,3,17,56,1
player_11857,44.91,55,58.03,1,70,17,1
player_11858,16.2,51,31.0,4,24,36,0
player_11859,45.89,46,59.11,2,92,29,1
player_11860,49.66,52,58.71,2,82,42,0
player_11861,37.96,44,41.35,1,5,9,0
player_11862,107.78,45,42.54,2,33,9,1
player_11863,7.43,56,46.19,1,86,46,0
player_11864,99.08,51,37.63,1,4,25,0
player_11865,25.61,56,42.94,0,81,6,0
player_11866,18.29,51,36.79,2,14,1,0
player_11867,47.1,54,36.02,3,10,40,0
player_11868,21.2,49,63.93,2,32,51,0
player_11869,63.71,43,49.21,1,21,19,0
player_11870,25.03,52,51.23,1,85,20,1
player_11871,69.78,77,41.41,1,16,27,1
player_11872,13.74,48,38.41,4,10,52,1
player_11873,42.27,49,34.23,1,85,58,1
player_11874,17.14,62,49.49,2,63,5,0
player_11875,43.43,63,38.74,1,42,3,0
player_11876,9.07,38,52.36,2,46,10,1
player_11877,9.85,40,39.68,1,45,50,0
player_11878,24.84,46,52.56,1,28,53,0
player_11879,71.92,48,51.28,2,21,57,1
player_11880,7.76,60,66.53,4,12,36,0
player_11881,80.95,53,38.73,4,55,8,1
player_11882,43.49,52,40.91,2,97,4,1
player_11883,68.16,49,44.34,0,50,20,0
player_11884,34.49,54,56.45,0,17,14,0
player_11885,38.25,46,45.96,1,100,13,0
player_11886,28.17,50,32.84,2,41,52,0
player_11887,25.77,41,58.71,2,28,16,1
player_11888,55.86,50,33.38,2,100,14,0
player_11889,13.79,43,44.99,1,84,31,0
player_11890,33.94,52,37.48,5,19,3,0
player_11891,7.6,60,37.61,1,4,32,1
player_11892,10.34,51,34.97,2,30,8,0
player_11893,31.44,70,53.59,1,51,0,1
player_11894,19.88,56,44.25,2,9,47,0
player_11895,28.74,56,40.82,3,87,45,1
player_11896,15.83,45,56.49,1,92,53,1
player_11897,51.62,48,55.72,2,15,58,0
player_11898,11.04,52,44.36,4,78,42,1
player_11899,101.14,49,39.69,1,86,33,1
player_11900,78.39,59,37.06,3,51,14,0
player_11901,47.25,60,47.66,0,87,12,0
player_11902,9.55,42,30.34,2,27,36,0
player_11903,28.79,51,42.53,3,85,22,1
player_11904,49.27,46,29.66,1,4,55,0
player_11905,65.67,54,39.66,3,32,31,1
player_11906,65.41,43,62.27,4,75,13,0
player_11907,56.72,56,43.38,2,75,43,1
player_11908,3.96,42,57.99,3,97,53,0
player_11909,14.3,52,42.31,0,14,55,0
player_11910,57.81,43,54.58,4,66,39,1
player_11911,21.0,53,31.78,3,30,6,0
player_11912,41.71,51,37.45,1,1,59,1
player_11913,105.58,57,57.66,3,100,23,1
player_11914,20.17,42,43.54,1,73,39,0
player_11915,68.8,41,36.7,6,33,47,1
player_11916,43.36,43,50.42,3,66,38,1
player_11917,137.35,40,44.02,3,5,53,0
player_11918,43.45,39,52.78,1,44,22,1
player_11919,21.25,50,32.39,3,56,40,0
player_11920,34.04,63,42.71,4,14,37,1
player_11921,13.56,60,45.01,5,62,47,1
player_11922,55.16,51,58.21,4,48,34,1
player_11923,24.44,41,51.04,0,79,13,0
player_11924,34.0,62,34.85,1,52,5,1
player_11925,72.57,57,50.58,2,6,41,1
player_11926,12.25,37,17.19,3,38,43,0
player_11927,65.82,46,33.34,1,78,7,0
player_11928,8.54,58,51.92,0,80,45,1
player_11929,30.84,51,50.84,0,67,16,1
player_11930,47.44,48,37.39,1,4,6,1
player_11931,57.82,45,33.32,2,47,42,1
player_11932,13.25,54,52.78,4,44,18,1
player_11933,106.64,70,52.47,4,41,22,0
player_11934,47.97,47,48.58,0,96,29,1
player_11935,58.34,46,44.78,1,93,4,0
player_11936,48.19,56,37.39,5,42,33,0
player_11937,13.78,51,49.73,6,35,11,0
player_11938,18.64,47,35.8,2,86,39,1
player_11939,78.97,48,36.62,2,97,45,1
player_11940,80.71,46,36.15,1,91,23,1
player_11941,5.0,48,53.34,2,80,7,0
player_11942,54.73,52,50.52,1,30,33,0
player_11943,30.41,58,33.89,2,5,28,1
player_11944,45.85,54,34.42,2,69,19,0
player_11945,38.64,51,65.82,3,86,47,1
player_11946,38.18,52,59.82,2,95,27,0
player_11947,16.52,41,33.09,3,86,53,1
player_11948,66.92,58,51.56,4,90,27,0
player_11949,21.11,44,19.99,2,68,29,1
player_11950,29.9,63,37.59,1,88,56,0
player_11951,16.87,43,27.76,7,75,9,0
player_11952,33.99,52,35.48,1,72,33,1
player_11953,11.19,50,46.65,7,98,11,1
player_11954,22.0,54,49.83,3,10,13,1
player_11955,66.68,50,37.32,2,43,12,1
player_11956,12.97,43,56.2,3,33,8,0
player_11957,54.31,61,43.83,5,72,59,1
player_11958,10.24,50,55.48,1,69,26,0
player_11959,19.98,43,34.81,0,15,57,0
player_11960,20.25,63,23.93,2,8,25,0
player_11961,62.54,59,52.25,3,85,37,1
player_11962,81.22,47,30.43,2,89,48,0
player_11963,26.05,56,78.6,2,9,14,0
player_11964,11.11,45,24.25,1,18,54,1
player_11965,22.84,49,58.12,2,58,51,1
player_11966,24.36,62,61.28,3,13,5,0
player_11967,22.21,52,53.03,1,65,29,1
player_11968,30.43,49,49.66,5,56,7,0
player_11969,16.88,52,39.2,2,76,29,0
player_11970,11.71,62,50.51,2,91,40,0
player_11971,5.7,45,44.96,1,43,8,0
player_11972,60.64,56,28.81,3,88,49,0
player_11973,38.4,43,31.64,2,11,58,1
player_11974,50.89,36,39.62,1,13,10,0
player_11975,46.21,54,49.38,1,26,40,1
player_11976,32.06,48,68.26,3,89,31,1
player_11977,30.37,37,41.28,1,77,12,1
player_11978,105.05,68,37.22,3,97,58,1
player_11979,22.46,49,46.7,3,72,3,1
player_11980,34.59,53,49.31,3,23,27,0
player_11981,24.12,51,44.39,3,55,51,0
player_11982,14.57,41,51.25,3,59,44,1
player_11983,135.22,51,55.55,0,13,15,0
player_11984,49.28,57,32.14,5,21,6,0
player_11985,19.68,62,43.56,3,17,0,0
player_11986,16.3,43,56.91,2,42,31,1
player_11987,54.22,62,32.03,1,99,48,1
player_11988,70.22,59,42.11,1,46,28,0
player_11989,12.81,62,36.2,1,33,28,0
player_11990,29.42,53,57.49,1,96,14,1
player_11991,34.46,43,31.55,1,92,29,1
player_11992,34.66,51,51.77,1,3,8,0
player_11993,39.86,50,53.8,1,41,33,0
player_11994,27.17,51,55.7,2,40,57,1
player_11995,31.21,46,43.29,0,91,38,1
player_11996,32.56,48,40.69,0,97,26,0
player_11997,12.13,55,46.93,1,36,48,1
player_11998,103.42,41,60.68,0,24,48,0
player_11999,56.5,45,42.38,3,80,38,1
player_12000,67.64,59,36.81,4,53,1,0
player_12001,41.03,46,55.89,1,75,25,0
player_12002,137.9,43,34.83,1,95,11,1
player_12003,1.76,41,54.11,1,22,49,1
player_12004,35.49,46,48.03,1,60,28,1
player_12005,15.84,45,53.22,3,52,4,0
player_12006,37.61,48,28.65,5,33,6,0
player_12007,89.83,47,36.97,0,87,32,0
player_12008,53.37,47,38.95,0,80,9,1
player_12009,32.8,45,43.15,1,38,56,1
player_12010,96.1,47,44.57,4,70,45,0
player_12011,63.33,40,42.37,0,4,30,0
player_12012,49.5,53,41.91,1,82,39,0
