player_id,approx_ltv,ltv_segment
player_12339,34.17,Low
player_12340,93.78,High
player_12341,0.0,Low
player_12342,46.97,Medium
player_12343,64.44,Medium
player_12344,59.94,Medium
player_12345,94.8,High
player_12346,135.46,Very High
player_12347,49.2,Medium
player_12348,123.72,High
player_12349,36.98,Low
player_12350,50.2,Medium
player_12351,0.0,Low
player_12352,144.48,Very High
player_12353,83.6,High
player_12354,48.5,Medium
player_12355,136.38,Very High
player_12356,95.98,High
player_12357,56.78,Medium
player_12358,225.28,Very High
player_12359,31.88,Low
player_12360,145.2,Very High
player_12361,124.44,High
player_12362,168.0,Very High
player_12363,0.0,Low
player_12364,60.27,Medium
player_12365,111.46,High
player_12366,108.33,High
player_12367,42.0,Low
player_12368,96.8,High
player_12369,48.82,Medium
player_12370,0.0,Low
player_12371,0.0,Low
player_12372,114.04,High
player_12373,63.34,Medium
player_12374,0.0,Low
player_12375,0.0,Low
player_12376,44.46,Medium
player_12377,38.2,Low
player_12378,50.56,Medium
player_12379,50.81,Medium
player_12380,65.9,Medium
player_12381,119.28,High
player_12382,53.14,Medium
player_12383,127.64999999999999,Very High
player_12384,91.53,High
player_12385,36.53,Low
player_12386,308.8,Very High
player_12387,168.0,Very High
player_12388,125.07,High
player_12389,106.28,High
player_12390,159.32,Very High
player_12391,71.19,Medium
player_12392,95.46,High
player_12393,0.0,Low
player_12394,33.81,Low
player_12395,122.43,High
player_12396,99.46,High
player_12397,186.8,Very High
player_12398,80.84,High
player_12399,50.64,Medium
player_12400,0.0,Low
player_12401,127.72,Very High
player_12402,72.42,Medium
player_12403,69.91,Medium
player_12404,187.89000000000001,Very High
player_12405,128.78,Very High
player_12406,125.39999999999999,High
player_12407,49.82,Medium
player_12408,157.59,Very High
player_12409,116.58,High
player_12410,64.72,Medium
player_12411,0.0,Low
player_12412,152.52,Very High
player_12413,83.42,High
player_12414,67.17,Medium
player_12415,49.93,Medium
player_12416,51.04,Medium
player_12417,115.71000000000001,High
player_12418,194.16,Very High
player_12419,0.0,Low
player_12420,0.0,Low
player_12421,91.2,High
player_12422,189.12,Very High
player_12423,71.3,Medium
player_12424,67.1,Medium
player_12425,52.84,Medium
player_12426,19.01,Low
player_12427,58.02,Medium
player_12428,0.0,Low
player_12429,0.0,Low
player_12430,91.58,High
player_12431,116.67,High
player_12432,40.72,Low
player_12433,43.16,Medium
player_12434,358.75,Very High
player_12435,59.01,Medium
player_12436,124.46,High
player_12437,48.78,Medium
player_12438,79.2,Medium
player_12439,49.98,Medium
player_12440,73.18,Medium
player_12441,191.6,Very High
player_12442,105.34,High
player_12443,108.06,High
player_12444,0.0,Low
player_12445,60.32,Medium
player_12446,85.0,High
player_12447,424.27,Very High
player_12448,0.0,Low
player_12449,250.85000000000002,Very High
player_12450,37.93,Low
player_12451,122.43,High
player_12452,47.72,Medium
player_12453,209.72,Very High
player_12454,52.45,Medium
player_12455,104.18,High
player_12456,0.0,Low
player_12457,48.77,Medium
player_12458,96.12,High
player_12459,278.88,Very High
player_12460,286.55,Very High
player_12461,49.1,Medium
player_12462,186.84,Very High
player_12463,172.44,Very High
player_12464,56.87,Medium
player_12465,105.30000000000001,High
player_12466,169.1,Very High
player_12467,53.16,Medium
player_12468,0.0,Low
player_12469,175.64999999999998,Very High
player_12470,60.32,Medium
player_12471,51.62,Medium
player_12472,99.4,High
player_12473,108.54,High
player_12474,48.59,Medium
player_12475,54.77,Medium
player_12476,68.54,Medium
player_12477,103.98,High
player_12478,43.4,Medium
player_12479,206.68,Very High
player_12480,38.47,Low
player_12481,46.98,Medium
player_12482,0.0,Low
player_12483,48.04,Medium
player_12484,141.81,Very High
player_12485,112.80000000000001,High
player_12486,41.25,Low
player_12487,24.76,Low
player_12488,43.25,Medium
player_12489,94.94,High
player_12490,181.12,Very High
player_12491,138.44,Very High
player_12492,108.96,High
player_12493,0.0,Low
player_12494,275.64,Very High
player_12495,116.43,High
player_12496,36.68,Low
player_12497,103.82,High
player_12498,160.85999999999999,Very High
player_12499,78.32,Medium
player_12500,55.74,Medium
player_12501,48.71,Medium
player_12502,0.0,Low
player_12503,35.73,Low
player_12504,0.0,Low
player_12505,93.36,High
player_12506,44.78,Medium
player_12507,57.9,Medium
player_12508,103.47,High
player_12509,119.08,High
player_12510,90.58,High
player_12511,148.53,Very High
player_12512,46.52,Medium
player_12513,87.94,High
player_12514,39.95,Low
player_12515,170.88,Very High
player_12516,391.74,Very High
player_12517,283.0,Very High
player_12518,44.36,Medium
player_12519,52.52,Medium
player_12520,154.95,Very High
player_12521,49.08,Medium
player_12522,201.20000000000002,Very High
player_12523,61.32,Medium
player_12524,0.0,Low
player_12525,57.01,Medium
player_12526,50.92,Medium
player_12527,93.24,High
player_12528,38.0,Low
player_12529,58.06,Medium
player_12530,50.1,Medium
player_12531,45.0,Medium
player_12532,93.86,High
player_12533,43.94,Medium
player_12534,46.33,Medium
player_12535,84.82,High
player_12536,93.06,High
player_12537,41.85,Low
player_12538,115.98,High
player_12539,82.26,High
player_12540,133.72,Very High
player_12541,154.17000000000002,Very High
player_12542,93.21000000000001,High
player_12543,69.09,Medium
player_12544,127.78,Very High
player_12545,45.04,Medium
player_12546,134.85000000000002,Very High
player_12547,25.99,Low
player_12548,32.03,Low
player_12549,145.8,Very High
player_12550,151.89000000000001,Very High
player_12551,0.0,Low
player_12552,51.93,Medium
player_12553,57.83,Medium
player_12554,30.22,Low
player_12555,51.54,Medium
player_12556,266.84999999999997,Very High
player_12557,28.17,Low
player_12558,64.28,Medium
player_12559,151.74,Very High
player_12560,90.62,High
player_12561,41.74,Low
player_12562,133.46,Very High
player_12563,104.37,High
player_12564,214.77,Very High
player_12565,55.41,Medium
player_12566,109.77000000000001,High
player_12567,131.82,Very High
player_12568,54.48,Medium
player_12569,114.14999999999999,High
player_12570,75.66,Medium
player_12571,0.0,Low
player_12572,34.26,Low
player_12573,52.92,Medium
player_12574,81.24,High
player_12575,69.64,Medium
player_12576,0.0,Low
player_12577,178.64,Very High
player_12578,177.32,Very High
player_12579,70.11,Medium
player_12580,93.08,High
player_12581,42.61,Low
player_12582,164.92,Very High
player_12583,99.86,High
player_12584,85.77,High
player_12585,0.0,Low
player_12586,72.48,Medium
player_12587,106.80000000000001,High
player_12588,124.76,High
player_12589,118.80000000000001,High
player_12590,0.0,Low
player_12591,189.72,Very High
player_12592,0.0,Low
player_12593,100.1,High
player_12594,0.0,Low
player_12595,175.89000000000001,Very High
player_12596,84.82,High
player_12597,96.78,High
player_12598,51.07,Medium
player_12599,44.97,Medium
player_12600,35.82,Low
player_12601,0.0,Low
player_12602,164.91,Very High
player_12603,139.32,Very High
player_12604,97.56,High
player_12605,40.91,Low
player_12606,57.62,Medium
player_12607,208.32,Very High
player_12608,49.53,Medium
player_12609,47.73,Medium
player_12610,58.6,Medium
player_12611,92.32,High
player_12612,159.52,Very High
player_12613,92.24,High
player_12614,42.7,Low
player_12615,30.33,Low
player_12616,88.92,High
player_12617,0.0,Low
player_12618,55.25,Medium
player_12619,198.56,Very High
player_12620,76.52,Medium
player_12621,156.04,Very High
player_12622,44.06,Medium
player_12623,137.19,Very High
player_12624,79.44,Medium
player_12625,123.36,High
player_12626,183.68,Very High
player_12627,171.51,Very High
player_12628,176.92,Very High
player_12629,172.71,Very High
player_12630,149.08,Very High
player_12631,101.06,High
player_12632,123.21000000000001,High
player_12633,173.85000000000002,Very High
player_12634,36.89,Low
player_12635,80.7,High
player_12636,49.21,Medium
player_12637,0.0,Low
player_12638,162.3,Very High
player_12639,0.0,Low
player_12640,139.86,Very High
player_12641,58.66,Medium
player_12642,196.2,Very High
player_12643,159.2,Very High
player_12644,0.0,Low
player_12645,0.0,Low
player_12646,254.56,Very High
player_12647,88.86,High
player_12648,132.48,Very High
player_12649,136.10999999999999,Very High
player_12650,48.1,Medium
player_12651,46.3,Medium
player_12652,0.0,Low
player_12653,33.82,Low
player_12654,92.46,High
player_12655,103.68,High
player_12656,31.8,Low
player_12657,0.0,Low
player_12658,0.0,Low
player_12659,180.14999999999998,Very High
player_12660,92.52,High
player_12661,91.44,High
player_12662,94.26,High
player_12663,47.8,Medium
player_12664,62.29,Medium
player_12665,34.9,Low
player_12666,122.75,High
player_12667,0.0,Low
player_12668,43.06,Medium
player_12669,47.24,Medium
player_12670,61.64,Medium
player_12671,150.3,Very High
player_12672,93.22,High
player_12673,319.02,Very High
player_12674,38.62,Low
player_12675,169.07999999999998,Very High
player_12676,73.56,Medium
player_12677,233.9,Very High
player_12678,274.6,Very High
player_12679,44.52,Medium
player_12680,159.0,Very High
player_12681,123.14,High
player_12682,109.92,High
player_12683,106.14,High
player_12684,151.26,Very High
player_12685,108.47999999999999,High
player_12686,53.69,Medium
player_12687,162.69,Very High
player_12688,20.63,Low
player_12689,143.39999999999998,Very High
player_12690,42.65,Low
player_12691,36.47,Low
player_12692,235.85000000000002,Very High
player_12693,83.62,High
player_12694,0.0,Low
player_12695,141.45,Very High
player_12696,66.14,Medium
player_12697,181.85999999999999,Very High
player_12698,32.86,Low
player_12699,0.0,Low
player_12700,95.36,High
player_12701,75.62,Medium
player_12702,104.6,High
player_12703,47.21,Medium
player_12704,0.0,Low
player_12705,40.09,Low
player_12706,0.0,Low
player_12707,100.38,High
player_12708,33.5,Low
player_12709,222.6,Very High
player_12710,257.6,Very High
player_12711,81.06,High
player_12712,169.71,Very High
player_12713,353.70000000000005,Very High
player_12714,119.64000000000001,High
player_12715,351.82,Very High
player_12716,130.6,Very High
player_12717,37.32,Low
player_12718,120.1,High
player_12719,58.48,Medium
player_12720,35.01,Low
player_12721,59.54,Medium
player_12722,78.46,Medium
player_12723,105.0,High
player_12724,75.84,Medium
player_12725,53.38,Medium
player_12726,0.0,Low
player_12727,0.0,Low
player_12728,41.92,Low
player_12729,145.86,Very High
player_12730,185.19,Very High
player_12731,0.0,Low
player_12732,155.52,Very High
player_12733,47.91,Medium
player_12734,143.07,Very High
player_12735,53.99,Medium
player_12736,44.73,Medium
player_12737,157.52,Very High
player_12738,48.22,Medium
player_12739,81.56,High
player_12740,211.64999999999998,Very High
player_12741,61.66,Medium
player_12742,246.4,Very High
player_12743,96.5,High
player_12744,142.62,Very High
player_12745,166.8,Very High
player_12746,48.49,Medium
player_12747,47.7,Medium
player_12748,78.86,Medium
player_12749,227.56,Very High
player_12750,90.39,High
player_12751,109.42,High
player_12752,0.0,Low
player_12753,52.18,Medium
player_12754,41.78,Low
player_12755,80.32,Medium
player_12756,122.34,High
player_12757,159.06,Very High
player_12758,94.6,High
player_12759,36.52,Low
player_12760,89.46,High
player_12761,89.86,High
player_12762,167.88,Very High
player_12763,59.92,Medium
player_12764,45.28,Medium
player_12765,0.0,Low
player_12766,32.48,Low
player_12767,33.7,Low
player_12768,171.12,Very High
player_12769,31.54,Low
player_12770,80.2,Medium
player_12771,155.32,Very High
player_12772,52.65,Medium
player_12773,138.89999999999998,Very High
player_12774,116.72,High
player_12775,148.74,Very High
player_12776,114.54,High
player_12777,42.43,Low
player_12778,122.02,High
player_12779,0.0,Low
player_12780,44.84,Medium
player_12781,0.0,Low
player_12782,122.4,High
player_12783,53.96,Medium
player_12784,78.0,Medium
player_12785,31.62,Low
player_12786,46.94,Medium
player_12787,128.37,Very High
player_12788,114.30000000000001,High
player_12789,200.84,Very High
player_12790,55.01,Medium
player_12791,44.08,Medium
player_12792,102.12,High
player_12793,47.49,Medium
player_12794,230.32,Very High
player_12795,141.93,Very High
player_12796,132.89999999999998,Very High
player_12797,71.0,Medium
player_12798,112.98,High
player_12799,47.61,Medium
player_12800,42.89,Low
player_12801,120.96000000000001,High
player_12802,137.76,Very High
player_12803,0.0,Low
player_12804,24.45,Low
player_12805,37.78,Low
player_12806,52.6,Medium
player_12807,36.83,Low
player_12808,0.0,Low
player_12809,190.56,Very High
player_12810,124.85999999999999,High
player_12811,64.08,Medium
player_12812,49.91,Medium
player_12813,0.0,Low
player_12814,97.47,High
player_12815,163.82999999999998,Very High
player_12816,24.21,Low
player_12817,111.96,High
player_12818,70.80000000000001,Medium
player_12819,46.35,Medium
player_12820,181.68,Very High
player_12821,162.42000000000002,Very High
player_12822,222.96,Very High
player_12823,84.26,High
player_12824,115.74,High
player_12825,79.32,Medium
player_12826,84.14,High
player_12827,47.16,Medium
player_12828,95.12,High
player_12829,78.84,Medium
player_12830,150.0,Very High
player_12831,154.92000000000002,Very High
player_12832,207.63,Very High
player_12833,173.82,Very High
player_12834,150.21,Very High
player_12835,0.0,Low
player_12836,81.24,High
player_12837,0.0,Low
player_12838,52.44,Medium
player_12839,90.38,High
player_12840,35.05,Low
player_12841,43.32,Medium
player_12842,39.57,Low
player_12843,131.01,Very High
player_12844,70.6,Medium
player_12845,0.0,Low
player_12846,83.56,High
player_12847,163.14000000000001,Very High
player_12848,84.62,High
player_12849,46.19,Medium
player_12850,174.48,Very High
player_12851,116.72999999999999,High
player_12852,151.2,Very High
player_12853,57.2,Medium
player_12854,52.37,Medium
player_12855,75.1,Medium
player_12856,52.74,Medium
player_12857,0.0,Low
player_12858,46.18,Medium
player_12859,44.86,Medium
player_12860,281.05,Very High
player_12861,152.73,Very High
player_12862,65.84,Medium
player_12863,51.03,Medium
player_12864,52.51,Medium
player_12865,53.82,Medium
player_12866,40.72,Low
player_12867,270.2,Very High
player_12868,0.0,Low
player_12869,0.0,Low
player_12870,145.64,Very High
player_12871,134.12,Very High
player_12872,32.45,Low
player_12873,76.64,Medium
player_12874,120.4,High
player_12875,159.52,Very High
player_12876,0.0,Low
player_12877,0.0,Low
player_12878,0.0,Low
player_12879,50.1,Medium
player_12880,205.48,Very High
player_12881,124.12,High
player_12882,155.13,Very High
player_12883,148.53,Very High
player_12884,99.82,High
player_12885,109.12,High
player_12886,69.02,Medium
player_12887,137.13,Very High
player_12888,58.81,Medium
player_12889,15.75,Low
player_12890,136.56,Very High
player_12891,150.63,Very High
player_12892,40.43,Low
player_12893,67.6,Medium
player_12894,90.14,High
player_12895,295.7,Very High
player_12896,41.13,Low
player_12897,73.3,Medium
player_12898,47.54,Medium
player_12899,64.14,Medium
player_12900,38.12,Low
player_12901,109.19999999999999,High
player_12902,111.38,High
player_12903,197.48,Very High
player_12904,249.75,Very High
player_12905,80.6,High
player_12906,46.25,Medium
player_12907,163.32,Very High
player_12908,158.55,Very High
player_12909,35.69,Low
player_12910,0.0,Low
player_12911,103.46,High
player_12912,43.62,Medium
player_12913,247.25,Very High
player_12914,47.42,Medium
player_12915,129.89999999999998,Very High
player_12916,0.0,Low
player_12917,0.0,Low
player_12918,217.45000000000002,Very High
player_12919,33.17,Low
player_12920,128.91,Very High
player_12921,43.74,Medium
player_12922,45.31,Medium
player_12923,143.43,Very High
player_12924,0.0,Low
player_12925,106.64999999999999,High
player_12926,193.45,Very High
player_12927,88.3,High
player_12928,80.32,Medium
player_12929,110.31,High
player_12930,176.92,Very High
player_12931,97.26,High
player_12932,107.74,High
player_12933,110.34,High
player_12934,124.68,High
player_12935,112.32,High
player_12936,84.36,High
player_12937,135.68,Very High
player_12938,0.0,Low
player_12939,83.9,High
player_12940,40.07,Low
player_12941,0.0,Low
player_12942,62.6,Medium
player_12943,110.36,High
player_12944,112.9,High
player_12945,0.0,Low
player_12946,0.0,Low
player_12947,59.59,Medium
player_12948,0.0,Low
player_12949,225.18,Very High
player_12950,100.86,High
player_12951,50.33,Medium
player_12952,0.0,Low
player_12953,45.29,Medium
player_12954,39.46,Low
player_12955,0.0,Low
player_12956,115.89000000000001,High
player_12957,0.0,Low
player_12958,144.93,Very High
player_12959,111.63,High
player_12960,162.09,Very High
player_12961,136.96,Very High
player_12962,106.54,High
player_12963,57.78,Medium
player_12964,34.81,Low
player_12965,0.0,Low
player_12966,117.64,High
player_12967,66.3,Medium
player_12968,91.44,High
player_12969,32.46,Low
player_12970,51.99,Medium
player_12971,0.0,Low
player_12972,44.59,Medium
player_12973,40.21,Low
player_12974,52.37,Medium
player_12975,48.46,Medium
player_12976,30.63,Low
player_12977,44.58,Medium
player_12978,108.84,High
player_12979,0.0,Low
player_12980,134.52,Very High
player_12981,93.78,High
player_12982,101.12,High
player_12983,100.59,High
player_12984,92.6,High
player_12985,56.24,Medium
player_12986,53.42,Medium
player_12987,199.1,Very High
player_12988,94.68,High
player_12989,0.0,Low
player_12990,52.06,Medium
player_12991,38.3,Low
player_12992,60.68,Medium
player_12993,158.04,Very High
player_12994,192.03000000000003,Very High
player_12995,109.94,High
player_12996,57.83,Medium
player_12997,68.74,Medium
player_12998,0.0,Low
player_12999,0.0,Low
player_13000,256.70000000000005,Very High
player_13001,62.66,Medium
player_13002,111.8,High
player_13003,106.84,High
player_13004,89.12,High
player_13005,41.25,Low
player_13006,219.52,Very High
player_13007,0.0,Low
player_13008,119.64000000000001,High
player_13009,63.38,Medium
player_13010,35.78,Low
player_13011,124.46,High
player_13012,41.31,Low
player_13013,117.30000000000001,High
player_13014,110.12,High
player_13015,0.0,Low
player_13016,261.36,Very High
player_13017,41.93,Low
player_13018,117.63,High
player_13019,283.38,Very High
player_13020,126.69,High
player_13021,272.25,Very High
player_13022,102.46,High
player_13023,143.76,Very High
player_13024,201.60000000000002,Very High
player_13025,48.44,Medium
player_13026,125.67,High
player_13027,88.08,High
player_13028,111.14,High
player_13029,103.86,High
player_13030,73.98,Medium
player_13031,100.53,High
player_13032,38.25,Low
player_13033,127.28999999999999,High
player_13034,296.3,Very High
player_13035,51.15,Medium
player_13036,68.8,Medium
player_13037,82.3,High
player_13038,228.76,Very High
player_13039,130.41,Very High
player_13040,55.77,Medium
player_13041,96.74,High
player_13042,154.2,Very High
player_13043,256.8,Very High
player_13044,88.92,High
player_13045,175.7,Very High
player_13046,38.85,Low
player_13047,90.54,High
player_13048,90.3,High
player_13049,156.4,Very High
player_13050,117.34,High
player_13051,138.96,Very High
player_13052,154.74,Very High
player_13053,92.37,High
player_13054,30.51,Low
player_13055,154.0,Very High
player_13056,105.72,High
player_13057,88.08,High
player_13058,171.8,Very High
player_13059,79.17,Medium
player_13060,0.0,Low
player_13061,49.38,Medium
player_13062,60.18,Medium
player_13063,103.36,High
player_13064,0.0,Low
player_13065,42.03,Low
player_13066,0.0,Low
player_13067,87.12,High
player_13068,102.2,High
player_13069,163.64,Very High
player_13070,49.88,Medium
player_13071,132.5,Very High
player_13072,24.03,Low
player_13073,114.54,High
player_13074,73.8,Medium
player_13075,173.88,Very High
player_13076,202.0,Very High
player_13077,115.44,High
player_13078,91.08,High
player_13079,87.36,High
player_13080,55.45,Medium
player_13081,35.75,Low
player_13082,53.48,Medium
player_13083,75.12,Medium
player_13084,94.74,High
player_13085,32.2,Low
player_13086,107.82,High
player_13087,73.32,Medium
player_13088,163.4,Very High
player_13089,128.67000000000002,Very High
player_13090,0.0,Low
player_13091,327.6,Very High
player_13092,59.14,Medium
player_13093,40.07,Low
player_13094,81.92,High
player_13095,278.88,Very High
player_13096,159.35999999999999,Very High
player_13097,92.2,High
player_13098,246.60000000000002,Very High
player_13099,43.74,Medium
player_13100,0.0,Low
player_13101,39.6,Low
player_13102,0.0,Low
player_13103,178.72,Very High
player_13104,116.67,High
player_13105,136.05,Very High
player_13106,160.5,Very High
player_13107,46.06,Medium
player_13108,46.33,Medium
player_13109,119.0,High
player_13110,79.16,Medium
player_13111,117.12,High
player_13112,185.04,Very High
player_13113,104.91,High
player_13114,0.0,Low
player_13115,0.0,Low
player_13116,60.2,Medium
player_13117,0.0,Low
player_13118,57.18,Medium
player_13119,114.52,High
player_13120,76.42,Medium
player_13121,36.59,Low
player_13122,0.0,Low
player_13123,0.0,Low
player_13124,38.39,Low
player_13125,107.22,High
player_13126,61.4,Medium
player_13127,141.99,Very High
player_13128,45.11,Medium
player_13129,43.64,Medium
player_13130,50.72,Medium
player_13131,123.03,High
player_13132,115.88,High
player_13133,105.60000000000001,High
player_13134,54.75,Medium
player_13135,97.10999999999999,High
player_13136,0.0,Low
player_13137,34.82,Low
player_13138,109.19999999999999,High
player_13139,80.56,High
player_13140,42.13,Low
player_13141,59.0,Medium
player_13142,91.36,High
player_13143,53.41,Medium
player_13144,67.62,Medium
player_13145,142.74,Very High
player_13146,160.89000000000001,Very High
player_13147,78.1,Medium
player_13148,47.99,Medium
player_13149,126.96000000000001,High
player_13150,132.54,Very High
player_13151,119.52000000000001,High
player_13152,72.98,Medium
player_13153,60.19,Medium
player_13154,126.89999999999999,High
player_13155,142.8,Very High
player_13156,141.54,Very High
player_13157,0.0,Low
player_13158,50.51,Medium
player_13159,124.26,High
player_13160,117.12,High
player_13161,46.13,Medium
player_13162,50.0,Medium
player_13163,87.4,High
player_13164,93.32,High
player_13165,103.19999999999999,High
player_13166,200.31,Very High
player_13167,276.29999999999995,Very High
player_13168,82.32,High
player_13169,0.0,Low
player_13170,137.82,Very High
player_13171,0.0,Low
player_13172,0.0,Low
player_13173,151.44,Very High
player_13174,135.44,Very High
player_13175,91.32,High
player_13176,150.81,Very High
player_13177,99.66,High
player_13178,132.89999999999998,Very High
player_13179,132.89999999999998,Very High
player_13180,220.65,Very High
player_13181,196.44,Very High
player_13182,45.33,Medium
player_13183,262.9,Very High
player_13184,50.66,Medium
player_13185,41.62,Low
player_13186,46.86,Medium
player_13187,145.62,Very High
player_13188,26.73,Low
player_13189,0.0,Low
player_13190,38.65,Low
player_13191,306.24,Very High
player_13192,0.0,Low
player_13193,92.7,High
player_13194,86.2,High
player_13195,76.77,Medium
player_13196,223.28,Very High
player_13197,49.09,Medium
player_13198,72.82,Medium
player_13199,47.44,Medium
player_13200,47.37,Medium
player_13201,169.1,Very High
player_13202,149.04,Very High
player_13203,102.35999999999999,High
player_13204,103.44,High
player_13205,0.0,Low
player_13206,268.0,Very High
player_13207,119.19,High
player_13208,111.24,High
player_13209,36.79,Low
player_13210,155.85000000000002,Very High
player_13211,0.0,Low
player_13212,105.96,High
player_13213,159.75,Very High
player_13214,161.07,Very High
player_13215,119.64000000000001,High
player_13216,58.62,Medium
player_13217,206.24,Very High
player_13218,89.08,High
player_13219,49.61,Medium
player_13220,129.60000000000002,Very High
player_13221,96.86,High
player_13222,99.66,High
player_13223,44.57,Medium
player_13224,194.43,Very High
player_13225,44.63,Medium
player_13226,69.24,Medium
player_13227,0.0,Low
player_13228,40.58,Low
player_13229,97.19999999999999,High
player_13230,61.96,Medium
player_13231,97.62,High
player_13232,0.0,Low
player_13233,98.38,High
player_13234,165.39000000000001,Very High
player_13235,55.94,Medium
player_13236,0.0,Low
player_13237,32.9,Low
player_13238,168.60000000000002,Very High
player_13239,107.96,High
player_13240,160.82999999999998,Very High
player_13241,0.0,Low
player_13242,135.7,Very High
player_13243,149.76,Very High
player_13244,0.0,Low
player_13245,111.81,High
player_13246,100.62,High
player_13247,0.0,Low
player_13248,35.42,Low
player_13249,0.0,Low
player_13250,0.0,Low
player_13251,36.0,Low
player_13252,46.43,Medium
player_13253,137.62,Very High
player_13254,332.84999999999997,Very High
player_13255,101.64000000000001,High
player_13256,52.51,Medium
player_13257,52.03,Medium
player_13258,40.33,Low
player_13259,0.0,Low
player_13260,23.26,Low
player_13261,0.0,Low
player_13262,85.6,High
player_13263,119.43,High
player_13264,43.94,Medium
player_13265,95.22,High
player_13266,0.0,Low
player_13267,99.08,High
player_13268,43.14,Medium
player_13269,96.12,High
player_13270,159.76,Very High
player_13271,0.0,Low
player_13272,48.69,Medium
player_13273,28.18,Low
player_13274,240.3,Very High
player_13275,0.0,Low
player_13276,70.52,Medium
player_13277,174.87,Very High
player_13278,203.6,Very High
player_13279,0.0,Low
player_13280,0.0,Low
player_13281,51.08,Medium
player_13282,46.63,Medium
player_13283,30.76,Low
player_13284,99.62,High
player_13285,52.12,Medium
player_13286,86.34,High
player_13287,153.48,Very High
player_13288,30.41,Low
player_13289,78.8,Medium
player_13290,48.51,Medium
player_13291,145.72,Very High
player_13292,51.69,Medium
player_13293,86.76,High
player_13294,34.83,Low
player_13295,0.0,Low
player_13296,175.5,Very High
player_13297,166.41,Very High
player_13298,58.1,Medium
player_13299,0.0,Low
player_13300,168.64,Very High
player_13301,33.04,Low
player_13302,52.27,Medium
player_13303,231.36,Very High
player_13304,85.34,High
player_13305,72.36,Medium
player_13306,96.99,High
player_13307,56.06,Medium
player_13308,73.22,Medium
player_13309,69.8,Medium
player_13310,29.57,Low
player_13311,101.5,High
player_13312,295.68,Very High
player_13313,0.0,Low
player_13314,90.03,High
player_13315,77.9,Medium
player_13316,48.0,Medium
player_13317,115.42,High
player_13318,39.53,Low
player_13319,47.94,Medium
player_13320,135.72,Very High
player_13321,109.86,High
player_13322,89.66,High
player_13323,108.56,High
player_13324,93.48,High
player_13325,36.99,Low
player_13326,145.41,Very High
player_13327,140.82,Very High
player_13328,0.0,Low
player_13329,79.8,Medium
player_13330,191.97,Very High
player_13331,63.74,Medium
player_13332,73.56,Medium
player_13333,62.14,Medium
player_13334,95.18,High
player_13335,48.79,Medium
player_13336,208.0,Very High
player_13337,124.97999999999999,High
player_13338,132.96,Very High
player_13339,61.63,Medium
player_13340,244.72,Very High
player_13341,97.97999999999999,High
player_13342,140.57999999999998,Very High
player_13343,34.75,Low
player_13344,150.78,Very High
player_13345,156.87,Very High
player_13346,0.0,Low
player_13347,144.45,Very High
player_13348,116.82,High
player_13349,0.0,Low
player_13350,0.0,Low
player_13351,127.38,High
player_13352,97.68,High
player_13353,39.269999999999996,Low
player_13354,94.98,High
player_13355,26.56,Low
player_13356,98.85000000000001,High
player_13357,26.41,Low
player_13358,110.42,High
player_13359,101.3,High
player_13360,0.0,Low
player_13361,113.72,High
player_13362,38.89,Low
player_13363,161.28,Very High
player_13364,44.9,Medium
player_13365,46.42,Medium
player_13366,113.22,High
player_13367,51.83,Medium
player_13368,81.46,High
player_13369,80.26,Medium
player_13370,0.0,Low
player_13371,103.08,High
player_13372,99.09,High
player_13373,145.74,Very High
player_13374,0.0,Low
player_13375,39.79,Low
player_13376,157.32,Very High
player_13377,0.0,Low
player_13378,48.83,Medium
player_13379,163.2,Very High
player_13380,326.21999999999997,Very High
player_13381,66.56,Medium
player_13382,0.0,Low
player_13383,38.83,Low
player_13384,30.74,Low
player_13385,99.74,High
player_13386,241.55,Very High
player_13387,75.76,Medium
player_13388,48.68,Medium
player_13389,227.72,Very High
player_13390,0.0,Low
player_13391,89.28,High
player_13392,93.72,High
player_13393,34.21,Low
player_13394,0.0,Low
player_13395,212.54999999999998,Very High
player_13396,190.72,Very High
player_13397,219.24,Very High
player_13398,0.0,Low
player_13399,52.01,Medium
player_13400,109.66,High
player_13401,121.5,High
player_13402,45.99,Medium
player_13403,53.12,Medium
player_13404,0.0,Low
player_13405,266.6,Very High
player_13406,176.52,Very High
player_13407,64.14,Medium
player_13408,155.04,Very High
player_13409,205.96,Very High
player_13410,93.22,High
player_13411,60.38,Medium
player_13412,92.8,High
player_13413,184.77,Very High
player_13414,52.22,Medium
player_13415,88.84,High
player_13416,29.76,Low
player_13417,218.16,Very High
player_13418,182.76,Very High
player_13419,190.56,Very High
player_13420,0.0,Low
player_13421,156.78,Very High
player_13422,55.87,Medium
player_13423,48.07,Medium
player_13424,0.0,Low
player_13425,55.1,Medium
player_13426,145.98,Very High
player_13427,41.94,Low
player_13428,123.47999999999999,High
player_13429,0.0,Low
player_13430,140.0,Very High
player_13431,43.71,Medium
player_13432,144.60000000000002,Very High
player_13433,183.0,Very High
player_13434,108.76,High
player_13435,95.66,High
player_13436,38.38,Low
player_13437,76.36,Medium
player_13438,250.04999999999998,Very High
player_13439,33.86,Low
player_13440,169.8,Very High
player_13441,50.43,Medium
player_13442,71.32,Medium
player_13443,119.58,High
player_13444,134.85000000000002,Very High
player_13445,140.49,Very High
player_13446,49.18,Medium
player_13447,182.0,Very High
player_13448,131.94,Very High
